-0.453846107315554	-0.271099730334337	-0.758119898810699	0.353164291636301	-0.207799842337012	-0.501220468578792	-0.431387555314705	-0.539404343025746	-0.373595632518559	0.623755009138884
0.215645161343886	-0.459606837197966	-0.186576511806135	0.592496621984252	-0.682008316762631	-0.271729838947959	-0.249884674211737	0.0837296134831634	-0.0710839262825052	0.377685810388375
0.21447179915366	0.150579194166759	-0.382691477889285	-0.0805578508121879	-0.237117677281663	0.0555622834713795	-0.447246194030527	-0.437327316474558	-0.83470238743445	0.369262267495849
0.367434859813994	0.22834251426914	-0.235924918929112	0.0905656875136949	-0.173818968720774	-0.313631773235281	0.491808149204793	0.0214170632989286	-0.0184488520208879	0.143567024652102
0.206543215095183	0.178721637200674	-0.299723673526598	-0.087985651209908	0.493557879425813	0.622576949128398	0.137002646728586	-0.209297661914477	0.027008346699302	0.37573256023632
-0.0993683110566444	0.275596143899501	-0.0190699597890783	-0.523022171243181	-0.230495575551066	0.0989434943027402	-0.0619976369886534	-0.244475408339142	0.174520938107718	0.103730060239622
-0.314691126265178	-0.0268383930801677	0.26742854404528	0.410761878238629	-0.248811454011594	-0.123911094332826	-0.00335156514270778	-0.441894445981107	-0.103256961691186	-0.0539564513621605
0.237962201728043	-0.726621012047334	-0.0965839910205599	-0.0254220229371836	0.108014922369487	0.0400699266318887	0.218551679594154	-0.298841869514021	-0.134641505603974	0.0311150274438368
-0.0248851658802333	-0.0175096173334205	-0.101625783769016	0.182303807115373	-0.17319883761318	0.223409940399562	0.0228963886197704	0.0622010688247402	0.288792178427996	-0.384530986534943
0.598083940261277	0.0596024709884239	0.0834137422237961	0.160097097363153	-0.0703296770956773	-0.330492734468509	-0.488512299290086	-0.343945577560977	0.122174780286466	-0.0873990791757771
